target,source,status,count,phase,source_weekend_home,target_weekend_home
18809624,818155,YES,2,2,0.0108466473636,0.00523453320282
25549372,818155,YES,1,2,0.0108466473636,0.0335292667151
26725246,818155,YES,2,2,0.0108466473636,0.0469459547507
38763227,818155,YES,2,2,0.0108466473636,0.00883690789146
48918395,818155,YES,7,2,0.0108466473636,0.00651457416917
85998031,818155,YES,2,2,0.0108466473636,0.00849689687379
172085616,818155,YES,2,2,0.0108466473636,0.0126903681083
487104933,818155,YES,9,2,0.0108466473636,0.0329936706302
514613499,818155,YES,4,2,0.0108466473636,0.00743291016309
1327155384,818155,YES,2,2,0.0108466473636,0.0
3000096146,818155,YES,2,2,0.0108466473636,0.0114276068485
4459903099,818155,YES,2,2,0.0108466473636,0.000202877601354
14292954,15452859,YES,4,2,0.0104326675002,0.00401564405415
15642916,15452859,YES,2,2,0.0104326675002,0.00176156209313
68296245,15452859,YES,11,2,0.0104326675002,0.00877611039035
204162470,15452859,YES,1,2,0.0104326675002,0.016702953812
213405395,15452859,YES,1,2,0.0104326675002,0.0037176894855
319809082,15452859,YES,2,2,0.0104326675002,0.0201610974061
361177282,15452859,YES,1,2,0.0104326675002,0.0133359254209
613382039,15452859,YES,4,2,0.0104326675002,0.0241696094864
704355078,15452859,YES,2,2,0.0104326675002,0.0018005233205
1374601428,15452859,YES,1,2,0.0104326675002,0.0389384772295
4027167933,15452859,YES,1,2,0.0104326675002,0.0108387874061
14957835,18478105,YES,1,2,0.00844729238801,0.00898994711614
15162647,18478105,YES,2,2,0.00844729238801,0.0111990163416
16330876,18478105,YES,124,2,0.00844729238801,0.0210920178147
17814678,18478105,YES,4,2,0.00844729238801,0.0110983470751
20639784,18478105,YES,4,2,0.00844729238801,0.0444220511725
30578724,18478105,YES,1,2,0.00844729238801,0.0369774770689
36079205,18478105,YES,2,2,0.00844729238801,0.0152693379502
46259201,18478105,YES,1,2,0.00844729238801,0.00696765076229
117636962,18478105,YES,3,2,0.00844729238801,0.00877214029645
119075129,18478105,YES,16,2,0.00844729238801,0.0242900962923
120649550,18478105,YES,2,2,0.00844729238801,0.00687756423126
123738244,18478105,YES,2,2,0.00844729238801,0.00784088011896
128289045,18478105,YES,2,2,0.00844729238801,0.0452127727814
207237997,18478105,YES,2,2,0.00844729238801,0.018598968209
215136231,18478105,YES,3,2,0.00844729238801,0.00775919385046
433700958,18478105,YES,1,2,0.00844729238801,0.00840274535328
599578030,18478105,YES,1,2,0.00844729238801,0.00335664776583
621311788,18478105,YES,2,2,0.00844729238801,0.00311050447838
830164898,18478105,YES,2,2,0.00844729238801,0.0275002080986
1233455858,18478105,YES,18,2,0.00844729238801,0.0137369295806
1422044310,18478105,YES,1,2,0.00844729238801,0.0139790918911
1470809076,18478105,YES,4,2,0.00844729238801,0.0297705566359
1531003519,18478105,YES,1,2,0.00844729238801,0.0413768927103
2291772090,18478105,YES,10,2,0.00844729238801,0.0111595512399
2357989051,18478105,YES,2,2,0.00844729238801,0.00838022908811
2390381317,18478105,YES,6,2,0.00844729238801,0.0113868906953
2493468337,18478105,YES,2,2,0.00844729238801,0.00420259778312
2546666254,18478105,YES,10,2,0.00844729238801,0.00807268459041
2563583628,18478105,YES,2,2,0.00844729238801,0.00555287264944
2821130003,18478105,YES,2,2,0.00844729238801,0.000257486769873
2876361639,18478105,YES,3,2,0.00844729238801,0.0544464511095
2879956370,18478105,YES,2,2,0.00844729238801,0.0117214934394
2909547421,18478105,YES,4,2,0.00844729238801,0.00403164324621
2972468227,18478105,YES,2,2,0.00844729238801,0.0144801381915
3965243832,18478105,YES,2,2,0.00844729238801,0.0
4109108159,18478105,YES,2,2,0.00844729238801,0.00273807401832
4485365367,18478105,YES,2,2,0.00844729238801,0.0
4563239533,18478105,YES,2,2,0.00844729238801,0.000362558085035
39940842,2537217065,Follower of Secondary_User,2,3,0.0538140671564,0.000430638536204
39940842,196605786,Follower of Secondary_User,2,3,0.0421718157456,0.000430638536204
39940842,180392529,Follower of Secondary_User,2,3,0.0395287388841,0.000430638536204
39940842,1267810070,Follower of Secondary_User,2,3,0.0378868497111,0.000430638536204
3259563218,1087760550,Follower of Secondary_User,2,3,0.0378722802222,0.0169042482009
39940842,2301583963,Follower of Secondary_User,2,3,0.0349607353714,0.000430638536204
