userID,PhaseI,PhaseII,PhaseIII,score,favTopic
18478105,0,0,0,0.301105878103,holiday+xmas+newyear
566331806,0,1,0,0.294617545984,holiday+xmas+newyear
143681438,0,1,0,0.289136746796,holiday+xmas+newyear
2418556357,0,1,0,0.287848003672,holiday+xmas+newyear
14421382,0,1,0,0.285362059278,holiday+xmas+newyear
73181817,0,1,0,0.283649363916,holiday+xmas+newyear
3309802136,0,1,0,0.274920428752,holiday+xmas+newyear
28470495,0,1,0,0.269716930455,holiday+xmas+newyear
556136842,0,1,0,0.264396040496,holiday+xmas+newyear
180392529,0,0,0,0.263605751123,holiday+xmas+newyear
2497209325,0,1,0,0.261487315484,holiday+xmas+newyear
2813182022,0,1,0,0.260564706872,holiday+xmas+newyear
356360314,0,1,0,0.258701353251,holiday+xmas+newyear
22981009,0,0,0,0.25867207806,holiday+home
2979485927,0,1,0,0.256252562698,holiday+xmas+newyear
341664138,0,1,0,0.24949618087,holiday+xmas+newyear
58698876,0,1,0,0.246523442625,holiday+xmas+newyear
35075210,0,1,1,0.244943144297,holiday+xmas+newyear
2870039639,0,1,0,0.242733491169,holiday+xmas+newyear
820947578,0,1,0,0.240692101009,holiday+xmas+newyear
29444665,0,1,0,0.2398893132,holiday+xmas+newyear
3299084450,0,1,0,0.236628077189,holiday+xmas+newyear
2242955936,0,1,0,0.233090925448,holiday+xmas+newyear
950602266,0,1,0,0.230391838547,holiday+xmas+newyear
20486606,0,1,0,0.225801728175,holiday+xmas+newyear
777367729,0,1,0,0.221564411584,holiday+xmas+newyear
1374601428,0,0,0,0.217945788144,holiday+xmas+newyear
2562379892,0,0,0,0.217740314203,holiday+xmas+newyear
18128757,0,0,0,0.21755429215,holiday+xmas+newyear
3180881382,0,0,0,0.216861820782,holiday+xmas+newyear
2561039153,0,0,0,0.214184822312,holiday+xmas+newyear
317763679,0,0,0,0.214118878568,holiday+xmas+newyear
373564351,0,0,0,0.211125214521,holiday+xmas+newyear
785761056,0,0,0,0.210456882636,holiday+xmas+newyear
521887162,0,0,0,0.208229160712,holiday+xmas+newyear
253808421,0,0,0,0.205194453225,holiday+xmas+newyear
2608170668,0,0,0,0.203878480812,holiday+xmas+newyear
2429810652,0,0,0,0.203175272726,holiday+xmas+newyear
1177129632,0,0,0,0.203013781367,holiday+xmas+newyear
2647564096,0,0,0,0.200413324591,holiday+xmas+newyear
177454156,0,0,0,0.196551070576,holiday+xmas+newyear
525687450,0,0,0,0.196536576414,holiday+xmas+newyear
60725694,0,0,0,0.19572444524,holiday+xmas+newyear
139855451,0,0,0,0.190644609886,holiday+xmas+newyear
205552817,0,0,0,0.190527843506,holiday+xmas+newyear
1347313687,0,0,0,0.18914198255,holiday+xmas+newyear
75126350,0,0,0,0.185821410287,holiday+xmas+newyear
1267810070,0,0,0,0.183884143843,holiday+xmas+newyear
3220719853,0,0,0,0.182797890359,holiday+xmas+newyear
2301583963,0,0,0,0.181183009044,holiday+xmas+newyear
2875700721,0,0,0,0.178803982048,holiday+xmas+newyear
2377950579,0,0,0,0.178287862198,holiday+xmas+newyear
89321553,0,0,0,0.174901765552,holiday+xmas+newyear
3184646412,0,0,0,0.174622127195,holiday+xmas+newyear
613382039,0,0,0,0.174256968013,holiday+xmas+newyear
319809082,0,0,0,0.172814028626,holiday+xmas+newyear
3259563218,0,0,0,0.171591716557,holiday+xmas+newyear
1022284034,0,0,0,0.169819190199,holiday+xmas+newyear
253988907,0,0,0,0.168743016983,travel
1929333625,0,0,0,0.168620190492,holiday+xmas+newyear
818155,0,0,0,0.166424720094,holiday+xmas+newyear
3289906240,0,0,0,0.165766320689,holiday+xmas+newyear
1093948830,0,0,0,0.164354574365,holiday+xmas+newyear
2939842019,0,0,0,0.162068800858,holiday+xmas+newyear
16529427,0,0,0,0.16044240113,holiday+xmas+newyear
3247102707,0,0,0,0.159989723287,holiday+xmas+newyear
204162470,0,0,0,0.159473180772,holiday+xmas+newyear
470744719,0,0,0,0.158667165807,holiday+xmas+newyear
2284253455,0,0,0,0.157831554818,holiday+xmas+newyear
24990869,0,0,0,0.15674215671,holiday+xmas+newyear
346423170,0,0,0,0.156453390434,holiday+xmas+newyear
297972287,0,0,0,0.155157968185,holiday+xmas+newyear
1456958761,0,0,0,0.154757987512,holiday+xmas+newyear
2887002526,0,0,0,0.153173981155,holiday+xmas+newyear
2656929762,0,0,0,0.152263763347,holiday+xmas+newyear
797569158,0,0,0,0.150832972426,holiday+xmas+newyear
167852680,0,0,0,0.146460822849,holiday+xmas+newyear
2159150539,0,0,0,0.145675908417,holiday+xmas+newyear
19333624,0,0,0,0.145485167418,holiday+xmas+newyear
974617897,0,0,0,0.143725688841,holiday+xmas+newyear
361177282,0,0,0,0.14166369051,holiday+gift
351218463,0,0,0,0.140708159592,holiday+xmas+newyear
2542049961,0,0,0,0.139253604089,holiday+xmas+newyear
71674961,0,0,0,0.138188559341,holiday+xmas+newyear
65207600,0,0,0,0.137870967189,holiday+xmas+newyear
48880692,0,0,0,0.136774663797,holiday+xmas+newyear
24498638,0,0,0,0.135481853981,holiday+xmas+newyear
3010573975,0,0,0,0.13530440116,holiday+xmas+newyear
2989115624,0,0,0,0.13248202621,holiday+xmas+newyear
18809624,0,0,0,0.131930993017,holiday+home
303938096,0,0,0,0.131404268683,holiday+xmas+newyear
323570341,0,0,0,0.130051912563,holiday+xmas+newyear
26265644,0,0,0,0.129923699884,holiday+xmas+newyear
157448293,0,0,0,0.128064102912,holiday+xmas+newyear
19270497,0,0,0,0.127377237217,holiday+xmas+newyear
424594348,0,0,0,0.126830744612,holiday+xmas+newyear
22153143,0,0,0,0.12378752173,holiday+xmas+newyear
461206472,0,0,0,0.123778925267,holiday+xmas+newyear
72604692,0,0,0,0.123358000134,holiday+xmas+newyear
1418583264,0,0,0,0.122182553305,holiday+xmas+newyear
1074008324,0,0,0,0.120131180169,holiday+xmas+newyear
259874626,0,0,0,0.119068814097,holiday+xmas+newyear
1738084020,0,0,0,0.118005985179,holiday+xmas+newyear
1382002190,0,0,0,0.116957089905,holiday+xmas+newyear
37086460,0,0,0,0.116839329716,holiday+xmas+newyear
96697085,0,0,0,0.116671929046,food+cook
32578736,0,0,0,0.116112091051,holiday+xmas+newyear
2850807431,0,0,0,0.114414650336,holiday+xmas+newyear
2245796969,0,0,0,0.114402954692,holiday+xmas+newyear
4236874701,0,0,0,0.111740700238,holiday+xmas+newyear
3578284940,0,0,0,0.110250814949,holiday+xmas+newyear
114049072,0,0,0,0.108983698328,holiday+xmas+newyear
28820902,0,0,0,0.107943849362,holiday+home
2209435278,0,0,0,0.106352811917,holiday+xmas+newyear
247953615,0,0,0,0.104570936723,holiday+xmas+newyear
2388901877,0,0,0,0.103631944972,holiday+xmas+newyear
4027167933,0,0,0,0.102476916571,holiday+gift
15568852,0,0,0,0.102050118293,holiday+xmas+newyear
546019948,0,0,0,0.101286596415,holiday+xmas+newyear
214105439,0,0,0,0.10088929175,holiday+xmas+newyear
36079205,0,0,0,0.0991488199359,holiday+xmas+newyear
433700958,0,0,0,0.0973598274861,holiday+home
3247150542,0,0,0,0.0957669087171,travel
172105978,0,0,0,0.0913903778535,holiday+xmas+newyear
159460842,0,0,0,0.0912343971,holiday+xmas+newyear
1306178348,0,0,0,0.089414298622,holiday+xmas+newyear
3106340063,0,0,0,0.0893236773596,food+cook
19576316,0,0,0,0.0889433528602,holiday+home
2885119072,0,0,0,0.0888463049662,holiday+xmas+newyear
35065617,0,0,0,0.0866748486278,holiday+home
32571309,0,0,0,0.0849011977883,holiday+xmas+newyear
4079959038,0,0,0,0.0846084030385,holiday+xmas+newyear
315098670,0,0,0,0.0839545514109,holiday+xmas+newyear
745791692,0,0,0,0.0837002533856,holiday+home
207820751,0,0,0,0.0818993424762,holiday+xmas+newyear
1441816825,0,0,0,0.0814173432634,holiday+xmas+newyear
27936865,0,0,0,0.0793242511924,holiday+xmas+newyear
15682352,0,0,0,0.0790027373223,holiday+home
7121092,0,0,0,0.0783356853395,holiday+home
726144116,0,0,0,0.077932026928,holiday+xmas+newyear
18643923,0,0,0,0.0776857418451,holiday+home
6352222,0,0,0,0.0775274603496,holiday+xmas+newyear
2694912678,0,0,0,0.0765173584701,holiday+home
3099848394,0,0,0,0.0761585552647,holiday+xmas+newyear
343500261,0,0,0,0.0750381165444,holiday+home
2152143480,0,0,0,0.0748778671081,holiday+home
386939806,0,0,0,0.0727361683129,holiday+xmas+newyear
123060735,0,0,0,0.0725045538534,holiday+xmas+newyear
35534534,0,0,0,0.0724893711277,holiday+xmas+newyear
540244828,0,0,0,0.0710593976949,holiday+xmas+newyear
3061056794,0,0,0,0.0699648676123,holiday+gift
1548726937,0,0,0,0.0696764844485,holiday+xmas+newyear
14066068,0,0,0,0.069582537695,holiday+xmas+newyear
445898774,0,0,0,0.0692474598203,holiday+home
18337124,0,0,0,0.0680024172399,holiday+home
23071342,0,0,0,0.0674470966859,holiday+xmas+newyear
28739330,0,0,0,0.0657706546735,holiday+xmas+newyear
68296245,0,0,0,0.0643467375448,holiday+xmas+newyear
4289588657,0,0,0,0.0634898664436,holiday+xmas+newyear
26561883,0,0,0,0.0628178367974,food
596504164,0,0,0,0.0608220448977,holiday+xmas+newyear
266167439,0,0,0,0.060247119716,holiday+home
3008274374,0,0,0,0.0595545807744,holiday+home
546475278,0,0,0,0.0584668031274,holiday+xmas+newyear
19455010,0,0,0,0.0580987259596,holiday+home
328255580,0,0,0,0.0568830693145,holiday+xmas+newyear
4281221712,0,0,0,0.0547695335333,holiday+xmas+newyear
15627012,0,0,0,0.0544015093741,holiday+home
2606085157,0,0,0,0.0542999210627,holiday+xmas+newyear
3814956857,0,0,0,0.0524404227064,food+cook
25236969,0,0,0,0.0501452483429,holiday+home
1437735956,0,0,0,0.0488075908661,holiday+xmas+newyear
226318669,0,0,0,0.0486671623929,holiday+xmas+newyear
61823778,0,0,0,0.0473102039774,holiday+home
50037505,0,0,0,0.0472430126657,holiday+xmas+newyear
3270537818,0,0,0,0.0457435572417,holiday+xmas+newyear
28344368,0,0,0,0.04533235099,food+cook
22209787,0,0,0,0.0442340084401,holiday+xmas+newyear
3256043222,0,0,0,0.0392088741392,holiday+home
62246266,0,0,0,0.0382363887026,holiday+home
1270981478,0,0,0,0.0377771587371,holiday+xmas+newyear
3389363085,0,0,0,0.0375937404935,holiday+xmas+newyear
21632957,0,0,0,0.0370806916006,holiday+home
2525584845,0,0,0,0.0364385680871,holiday+home
2869640148,0,0,0,0.0354032246731,holiday+home
349036315,0,0,0,0.0332689227729,travel
310080433,0,0,0,0.0326086301118,holiday+home
196605786,0,0,0,0.0320944752224,holiday+xmas+newyear
175050801,0,0,0,0.0319852609524,holiday+home
14921141,0,0,0,0.0307026304024,food+cook
464791138,0,0,0,0.0306878591687,holiday+xmas+newyear
80365316,0,0,0,0.0302129246327,food
39940842,0,0,0,0.029871190142,holiday+home
14292954,0,0,0,0.0248338381621,holiday+gift
2821444360,0,0,0,0.0245949268305,holiday+xmas+newyear
15642916,0,0,0,0.023509019129,holiday+home
1072279861,0,0,0,0.0226545883182,holiday+home
947031751,0,0,0,0.022509894481,holiday+home
188045467,0,0,0,0.0220131286952,holiday+home
3196288600,0,0,0,0.0218316554573,holiday+xmas+newyear
67742854,0,0,0,0.0216677969478,holiday+xmas+newyear
1413903415,0,0,0,0.0212678357642,holiday+home
24703881,0,0,0,0.0185432476666,holiday+home
1119937044,0,0,0,0.0181868916979,holiday+home
919022581,0,0,0,0.0163343393475,holiday+xmas+newyear
20020031,0,0,0,0.0156403414808,holiday+home
2796452978,0,0,0,0.0125265109813,holiday+home
68520982,0,0,0,0.0122137083309,holiday+xmas+newyear
2318347284,0,0,0,0.00981981451545,Design
188287383,0,0,0,0.00765730348476,holiday+home
704355078,0,0,0,0.00647366986029,holiday+home
2815553473,0,0,0,0.00622595559009,holiday+xmas+newyear
147026000,0,0,0,0.00594182953084,food+cook
9054152,0,0,0,0.00527458033797,holiday+home
3145249974,0,0,0,0.00439126974577,food+cook
23241541,0,0,0,0.00437885040552,holiday+home
16145224,0,0,0,0.00373274436694,food+cook
3928014553,0,0,0,0.0030273410036,holiday+xmas+newyear
4788210749,0,0,0,0.00105627370536,holiday+home
52960330,0,0,0,0.000450825492114,holiday+home
309805419,0,0,0,1.87724678043e-05,holiday+home
4817732068,0,0,0,5.58499650294e-07,SocialNetwork
3401318093,0,0,0,0.0,food
3309716130,0,0,0,0.0,food+cook
3886400655,0,0,0,0.0,holiday+home
3016254954,0,0,0,0.0,food
23851343,0,0,0,0.0,holiday+home
2845016384,0,0,0,0.0,SocialNetwork
4153762119,0,0,0,0.0,food+cook
2737126338,0,0,0,0.0,food
114981795,0,0,0,0.0,food
172758851,0,0,0,0.0,holiday+home
1393345688,0,0,0,0.0,holiday+home
577256073,0,0,0,0.0,food
873828446,0,0,0,0.0,food
