target,source,status,count,phase,source_score,target_score,tp1,tp2,tp3,favTopic_target,sp1,sp2,sp3,favTopic_source
540244828,7121092,YES,9,2,0.110209762071,0.000845946351109,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
818798281,7121092,YES,1,2,0.110209762071,0.0186349120867,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
919046790,7121092,YES,1,2,0.110209762071,0.0180991703322,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
950340409,7121092,YES,5,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1093948830,7121092,YES,1,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1195403648,7121092,YES,2,2,0.110209762071,0.0118386848321,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
1902678374,7121092,YES,33,2,0.110209762071,0.0141109376331,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
2242816321,7121092,YES,2,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
2815544564,7121092,YES,32,2,0.110209762071,0.00308024767788,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
2828638621,7121092,YES,2,2,0.110209762071,0.0106044122043,0,1,0,holiday+home,1,0,0,holiday+home
2915031318,7121092,YES,4,2,0.110209762071,0.0128514812738,0,1,0,holiday+home,1,0,0,holiday+home
2954196531,7121092,YES,12,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
3008274374,7121092,YES,6,2,0.110209762071,0.0,0,0,0,holiday+home,1,0,0,holiday+home
3010573975,7121092,YES,2,2,0.110209762071,0.00256215334737,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
3015271772,7121092,YES,1,2,0.110209762071,0.00171634441267,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
3114344983,7121092,YES,1,2,0.110209762071,0.0227372483183,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
3184646412,7121092,YES,6,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
3886400655,7121092,YES,4,2,0.110209762071,0.0,0,0,0,holiday+home,1,0,0,holiday+home
15664368,21586778,YES,2,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
25228712,21586778,YES,2,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
32672170,21586778,YES,8,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
35953296,21586778,YES,6,2,0.0627440548842,0.00152679870014,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
38475879,21586778,YES,8,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
85998031,21586778,YES,2,2,0.0627440548842,0.00148603829702,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
104205235,21586778,YES,1,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
110254814,21586778,YES,1,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
126989814,21586778,YES,27,2,0.0627440548842,0.0267431871881,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
247134354,21586778,YES,8,2,0.0627440548842,0.00140242983385,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
297133791,21586778,YES,6,2,0.0627440548842,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
453452012,21586778,YES,1,2,0.0627440548842,0.00991584461962,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
626210752,21586778,YES,34,2,0.0627440548842,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
3135722355,21586778,YES,4,2,0.0627440548842,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
3486496099,21586778,YES,2,2,0.0627440548842,0.0,0,0,0,food,0,0,0,holiday+xmas+newyear
20020031,39940842,YES,3,2,0.0506002028913,0.00420346741602,0,0,1,holiday+home,0,1,1,holiday+home
25605799,39940842,YES,4,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
50940501,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
56815161,39940842,YES,3,2,0.0506002028913,0.0,0,0,0,holiday+home,0,1,1,holiday+home
71674961,39940842,YES,3,2,0.0506002028913,0.00720458463213,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
80365316,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,food,0,1,1,holiday+home
95202996,39940842,YES,4,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
237540915,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
278703055,39940842,YES,24,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
315098670,39940842,YES,14,2,0.0506002028913,0.00423508603193,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
322059467,39940842,YES,2,2,0.0506002028913,0.00732083761207,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
343461487,39940842,YES,4,2,0.0506002028913,0.00591083911024,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
421611622,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
424594348,39940842,YES,4,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
577256073,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,food,0,1,1,holiday+home
596504164,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
614322634,39940842,YES,2,2,0.0506002028913,0.00686411316289,0,0,1,holiday+home,0,1,1,holiday+home
873932130,39940842,YES,2,2,0.0506002028913,0.000589946172511,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
885327019,39940842,YES,1,2,0.0506002028913,0.00855326136148,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
1013215946,39940842,YES,2,2,0.0506002028913,0.00204043396468,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
1074008324,39940842,YES,5,2,0.0506002028913,0.00720468285928,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
1093948830,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
1267810070,39940842,YES,1,2,0.0506002028913,0.0127151799751,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
1373835020,39940842,YES,1,2,0.0506002028913,0.0101238888639,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
1626442182,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
1726854992,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
1911598638,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
2159150539,39940842,YES,2,2,0.0506002028913,0.00124858426809,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
2314634707,39940842,YES,2,2,0.0506002028913,0.00575835339438,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
2321409607,39940842,YES,4,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
2355289398,39940842,YES,10,2,0.0506002028913,0.0113231525593,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
2537681188,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
2647564096,39940842,YES,2,2,0.0506002028913,0.00630282691113,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
2737126338,39940842,YES,2,2,0.0506002028913,0.00575063211745,0,0,1,food,0,1,1,holiday+home
2821444360,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
2966848055,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
2994683279,39940842,YES,2,2,0.0506002028913,0.0137034988149,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
3099848394,39940842,YES,2,2,0.0506002028913,0.000609619588511,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
3164506695,39940842,YES,1,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
3270537818,39940842,YES,2,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
3607433660,39940842,YES,2,2,0.0506002028913,0.0128675333086,0,0,1,holiday+home,0,1,1,holiday+home
3886400655,39940842,YES,4,2,0.0506002028913,0.0,0,0,0,holiday+home,0,1,1,holiday+home
4079959038,39940842,YES,1,2,0.0506002028913,0.0024036737719,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
4176337750,39940842,YES,12,2,0.0506002028913,0.0123377304224,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
4281221712,39940842,YES,4,2,0.0506002028913,0.0,0,0,0,holiday+xmas+newyear,0,1,1,holiday+home
4325865021,39940842,YES,4,2,0.0506002028913,0.00333861862961,0,0,1,holiday+xmas+newyear,0,1,1,holiday+home
15568852,213405395,YES,8,2,0.0188786325395,0.00960905629781,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
20253942,213405395,YES,2,2,0.0188786325395,0.00300964265436,0,0,0,holiday+home,0,0,0,holiday+home
26460305,213405395,YES,1,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
35075210,213405395,YES,1,2,0.0188786325395,0.00313354352678,0,0,1,holiday+xmas+newyear,0,0,0,holiday+home
49559323,213405395,YES,2,2,0.0188786325395,2.04544157902e-05,0,0,0,holiday+gift,0,0,0,holiday+home
112468555,213405395,YES,1,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
140241017,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
141323179,213405395,YES,1,2,0.0188786325395,0.00566126306925,0,0,0,holiday+home,0,0,0,holiday+home
163688274,213405395,YES,1,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
172759774,213405395,YES,2,2,0.0188786325395,0.0032701817312,0,0,0,holiday+home,0,0,0,holiday+home
218713117,213405395,YES,2,2,0.0188786325395,1.54304754766e-05,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
256224751,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+home,0,0,0,holiday+home
260232867,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
296676049,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
300577552,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
311753127,213405395,YES,1,2,0.0188786325395,0.0027601103673,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
374855929,213405395,YES,2,2,0.0188786325395,0.000280265683455,0,0,0,holiday+gift,0,0,0,holiday+home
390197534,213405395,YES,1,2,0.0188786325395,0.0,0,0,0,holiday+home,0,0,0,holiday+home
408865337,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
478913740,213405395,YES,1,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
485285490,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+home,0,0,0,holiday+home
486910069,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
539978648,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+home,0,0,0,holiday+home
601155306,213405395,YES,6,2,0.0188786325395,0.00134846125965,0,0,0,holiday+home,0,0,0,holiday+home
884847343,213405395,YES,8,2,0.0188786325395,0.011969350035,0,0,0,holiday+gift,0,0,0,holiday+home
992310427,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
1206130309,213405395,YES,4,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
1237091292,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
1255925394,213405395,YES,2,2,0.0188786325395,1.94987612919e-05,0,0,0,holiday+gift,0,0,0,holiday+home
1264656030,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
1416297667,213405395,YES,1,2,0.0188786325395,0.0473843053633,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
1452770046,213405395,YES,2,2,0.0188786325395,0.0391907985366,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
1525296006,213405395,YES,6,2,0.0188786325395,0.00181321005161,0,0,0,holiday+home,0,0,0,holiday+home
2242889774,213405395,YES,8,2,0.0188786325395,0.00170789841007,0,0,0,holiday+gift,0,0,0,holiday+home
2305468748,213405395,YES,2,2,0.0188786325395,0.015599562557,0,0,0,holiday+home,0,0,0,holiday+home
2329507819,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
2427263750,213405395,YES,2,2,0.0188786325395,0.00364789000492,0,0,0,holiday+home,0,0,0,holiday+home
2555217416,213405395,YES,6,2,0.0188786325395,0.00509209911873,0,0,0,holiday+gift,0,0,0,holiday+home
2915031318,213405395,YES,2,2,0.0188786325395,0.0128514812738,0,1,0,holiday+home,0,0,0,holiday+home
2937924029,213405395,YES,6,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
2975842495,213405395,YES,1,2,0.0188786325395,0.000117190019868,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3148349701,213405395,YES,2,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
4471175473,213405395,YES,8,2,0.0188786325395,0.0,0,0,0,holiday+gift,0,0,0,holiday+home
39940842,253988907,Follower of Secondary_User,2,3,0.189944340174,0.0506002028913,0,1,1,holiday+home,0,0,0,travel
6352222,86369703,YES,1,3,0.168023705747,0.000556564586533,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
16529427,86369703,YES,1,3,0.168023705747,0.00287115466183,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
18809624,86369703,YES,34,3,0.168023705747,0.0187315935051,0,1,0,holiday+home,1,0,0,holiday+home
19455010,86369703,YES,2,3,0.168023705747,0.00724140734375,0,1,0,holiday+home,1,0,0,holiday+home
19576316,86369703,YES,1,3,0.168023705747,0.00897428941228,0,1,0,holiday+home,1,0,0,holiday+home
20486606,86369703,YES,2,3,0.168023705747,0.00109237435088,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
32571309,86369703,YES,1,3,0.168023705747,0.00153560945592,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
157448293,86369703,YES,1,3,0.168023705747,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
172105978,86369703,YES,1,3,0.168023705747,0.0120615345269,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
701233,7121092,YES,2,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1354631,7121092,YES,1,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
7483262,7121092,YES,1,3,0.110209762071,2.78487386481e-05,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
11922222,7121092,YES,1,3,0.110209762071,0.00100695556998,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
14227896,7121092,YES,2,3,0.110209762071,0.00465002343043,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
15773072,7121092,YES,1,3,0.110209762071,0.00595739856414,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
16001022,7121092,YES,2,3,0.110209762071,0.0,0,0,0,holiday+home,1,0,0,holiday+home
19259058,7121092,YES,1,3,0.110209762071,0.00816406970413,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
19270838,7121092,YES,2,3,0.110209762071,0.0016889305154,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
21238828,7121092,YES,1,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
24990869,7121092,YES,6,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
29547150,7121092,YES,3,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
29646382,7121092,YES,10,3,0.110209762071,0.00872552986895,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
31736700,7121092,YES,11,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
35014644,7121092,YES,1,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
36592529,7121092,YES,4,3,0.110209762071,0.00340077492262,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
39393024,7121092,YES,2,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
39940842,7121092,YES,28,3,0.110209762071,0.0506002028913,0,1,1,holiday+home,1,0,0,holiday+home
45796182,7121092,YES,5,3,0.110209762071,0.00768111214768,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
48754048,7121092,YES,2,3,0.110209762071,0.0,0,0,0,holiday+home,1,0,0,holiday+home
56102549,7121092,YES,2,3,0.110209762071,0.00327844470804,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
89321553,7121092,YES,1,3,0.110209762071,0.000196881807129,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
94853204,7121092,YES,4,3,0.110209762071,0.0170806608129,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
102816998,7121092,YES,1,3,0.110209762071,0.00164035397348,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
107626769,7121092,YES,2,3,0.110209762071,0.00195421856473,0,1,0,holiday+home,1,0,0,holiday+home
128721452,7121092,YES,3,3,0.110209762071,0.00143886833335,0,1,0,food+cook,1,0,0,holiday+home
137694679,7121092,YES,1,3,0.110209762071,0.00341280842965,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
144101650,7121092,YES,1,3,0.110209762071,0.000234707184996,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
147026000,7121092,YES,2,3,0.110209762071,0.00582648285972,0,1,1,food+cook,1,0,0,holiday+home
177454156,7121092,YES,1,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
202211291,7121092,YES,9,3,0.110209762071,0.00419823641336,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
214185444,7121092,YES,4,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
230606505,7121092,YES,8,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
254592252,7121092,YES,2,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
256835387,7121092,YES,3,3,0.110209762071,0.00325420878185,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
262566706,7121092,YES,1,3,0.110209762071,0.0123000644529,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
269515121,7121092,YES,5,3,0.110209762071,0.00201864637175,0,1,0,holiday+home,1,0,0,holiday+home
306944590,7121092,YES,3,3,0.110209762071,0.00373781824909,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
325609556,7121092,YES,4,3,0.110209762071,0.0100314713154,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
370618414,7121092,YES,7,3,0.110209762071,0.000585364320613,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
398915762,7121092,YES,1,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
483195215,7121092,YES,14,3,0.110209762071,0.0138889957896,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
497101636,7121092,YES,8,3,0.110209762071,0.0,0,0,0,holiday+home,1,0,0,holiday+home
540244828,7121092,YES,9,3,0.110209762071,0.000845946351109,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
818798281,7121092,YES,1,3,0.110209762071,0.0186349120867,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
919046790,7121092,YES,1,3,0.110209762071,0.0180991703322,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
950340409,7121092,YES,5,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1093948830,7121092,YES,1,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1195403648,7121092,YES,2,3,0.110209762071,0.0118386848321,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
1902678374,7121092,YES,33,3,0.110209762071,0.0141109376331,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
2242816321,7121092,YES,2,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
2815544564,7121092,YES,32,3,0.110209762071,0.00308024767788,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
2828638621,7121092,YES,2,3,0.110209762071,0.0106044122043,0,1,0,holiday+home,1,0,0,holiday+home
2915031318,7121092,YES,4,3,0.110209762071,0.0128514812738,0,1,0,holiday+home,1,0,0,holiday+home
2954196531,7121092,YES,12,3,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
