userID,PhaseI,PhaseII,PhaseIII,score,favTopic
188287383,0,0,0,0.00985082330083,holiday+home
15568852,0,0,0,0.00960905629781,holiday+xmas+newyear
19576316,0,1,0,0.00897428941228,holiday+home
29646382,0,1,0,0.00872552986895,holiday+xmas+newyear
885327019,0,0,1,0.00855326136148,holiday+xmas+newyear
19259058,0,1,0,0.00816406970413,holiday+xmas+newyear
45796182,0,1,0,0.00768111214768,holiday+xmas+newyear
322059467,0,0,1,0.00732083761207,holiday+xmas+newyear
19455010,0,1,0,0.00724140734375,holiday+home
1074008324,0,0,1,0.00720468285928,holiday+xmas+newyear
71674961,0,0,1,0.00720458463213,holiday+xmas+newyear
614322634,0,0,1,0.00686411316289,holiday+home
343500261,0,0,0,0.00665069967288,holiday+home
2647564096,0,0,1,0.00630282691113,holiday+xmas+newyear
15773072,0,1,0,0.00595739856414,holiday+xmas+newyear
343461487,0,0,1,0.00591083911024,holiday+xmas+newyear
147026000,0,1,1,0.00582648285972,food+cook
2314634707,0,0,1,0.00575835339438,holiday+xmas+newyear
2737126338,0,0,1,0.00575063211745,food
141323179,0,0,0,0.00566126306925,holiday+home
180392529,0,0,0,0.00563899467683,holiday+xmas+newyear
2318347284,0,0,0,0.00558571740351,Design
2555217416,0,0,0,0.00509209911873,holiday+gift
65207600,0,0,0,0.00500854472907,holiday+xmas+newyear
1437735956,0,0,0,0.0048356574936,holiday+xmas+newyear
14227896,0,1,0,0.00465002343043,holiday+xmas+newyear
1738084020,0,0,0,0.00454810669964,holiday+xmas+newyear
546019948,0,0,0,0.00439921150334,holiday+xmas+newyear
315098670,0,0,1,0.00423508603193,holiday+xmas+newyear
20020031,0,0,1,0.00420346741602,holiday+home
202211291,0,1,0,0.00419823641336,holiday+xmas+newyear
23851343,0,0,0,0.00407480541304,holiday+home
873828446,0,0,0,0.00397902676533,food
306944590,0,1,0,0.00373781824909,holiday+xmas+newyear
2427263750,0,0,0,0.00364789000492,holiday+home
137694679,0,1,0,0.00341280842965,holiday+xmas+newyear
36592529,0,1,0,0.00340077492262,holiday+xmas+newyear
4325865021,0,0,1,0.00333861862961,holiday+xmas+newyear
56102549,0,1,0,0.00327844470804,holiday+xmas+newyear
172759774,0,0,0,0.0032701817312,holiday+home
256835387,0,1,0,0.00325420878185,holiday+xmas+newyear
35075210,0,0,1,0.00313354352678,holiday+xmas+newyear
2301583963,0,0,0,0.00309388090168,holiday+xmas+newyear
2815544564,0,1,0,0.00308024767788,holiday+xmas+newyear
797569158,0,0,0,0.00305872144369,holiday+xmas+newyear
20253942,0,0,0,0.00300964265436,holiday+home
346423170,0,0,0,0.0028752095091,holiday+xmas+newyear
16529427,0,1,0,0.00287115466183,holiday+xmas+newyear
3285715692,0,0,0,0.00277151328422,holiday+xmas+newyear
311753127,0,0,0,0.0027601103673,holiday+xmas+newyear
3010573975,0,1,1,0.00256215334737,holiday+xmas+newyear
35534534,0,0,0,0.00247679296802,holiday+xmas+newyear
4079959038,0,0,1,0.0024036737719,holiday+xmas+newyear
1013215946,0,0,1,0.00204043396468,holiday+xmas+newyear
269515121,0,1,0,0.00201864637175,holiday+home
107626769,0,1,0,0.00195421856473,holiday+home
1525296006,0,0,0,0.00181321005161,holiday+home
3015271772,0,1,0,0.00171634441267,holiday+xmas+newyear
2242889774,0,0,0,0.00170789841007,holiday+gift
19270838,0,1,0,0.0016889305154,holiday+xmas+newyear
102816998,0,1,0,0.00164035397348,holiday+xmas+newyear
32571309,0,1,0,0.00153560945592,holiday+xmas+newyear
35953296,0,1,0,0.00152679870014,holiday+xmas+newyear
85998031,0,1,0,0.00148603829702,holiday+home
128721452,0,1,0,0.00143886833335,food+cook
247134354,0,1,0,0.00140242983385,holiday+xmas+newyear
601155306,0,0,0,0.00134846125965,holiday+home
4468512974,0,0,0,0.00133418730457,holiday+xmas+newyear
2159150539,0,0,1,0.00124858426809,holiday+xmas+newyear
20486606,0,1,0,0.00109237435088,holiday+xmas+newyear
11922222,0,1,0,0.00100695556998,holiday+xmas+newyear
540244828,0,1,1,0.000845946351109,holiday+xmas+newyear
72604692,0,0,0,0.000696844185319,holiday+xmas+newyear
3099848394,0,0,1,0.000609619588511,holiday+xmas+newyear
